Column1;Column2;Column3;Column4
फेर्न;1;;remove
छेपारोले;1;;remove
ओहोदाको;1;;remove
छतमा;1;;remove
चाप्लुसीको;1;;remove
लिस्नु;1;;remove
चढ्दै;1;;remove
नमच्चिने;1;;remove
पिङमा;1;;remove
हुइँकेको;1;;remove
पिँधिँदैछन्;1;;remove
मकैसँगै;1;;remove
निमुखा;1;;remove
घुन;1;;remove
बेचिन्छ;1;;remove
हलुङेको;1;;remove
भाउमा;1;;remove
महलमा;1;;remove
सुन;1;;remove
हिरामोती;1;;remove
सरह;1;;remove
बेसी;1;;remove
अधमरो;1;;remove
बाँचिरहँदा;1;;remove
महलबाटै;1;;remove
बिक्री;1;;remove
बजारमा;1;;remove
फत्फताउँछ;1;;remove
बुबालाई;1;;remove
गिरफ्तार;1;;remove
हाले;1;;remove
औँठा;1;;remove
छापलाई;1;;remove
जलाए;1;;remove
नम्बरमा;1;;remove
छुटाइदिए;1;;remove
च्यातिदिए;1;;remove
निशानी;1;;remove
औँलो;1;;remove
काली;1;;remove
बगाइदिए;1;;remove
माछो;1;;remove
नाउ;1;;remove
चरो;1;;remove
बग्दैबग्दैबग्दै;1;;remove
स्क्रिनहरूमा;1;;remove
शासकहरूको;1;;remove
��;1;;remove
दिइरहेको;1;;remove
��;1;;remove
चेहराको;1;;remove
रोगन;1;;remove
उडेछ;1;;remove
वसन्तका;1;;remove
रेखाहरू;1;;remove
कोरिएछ;1;;remove
पोतिने;1;;remove
ढाकेछ;1;;remove
ढलेछ;1;;remove
फुलेछ;1;;remove
ढल्दो;1;;remove
जोबन;1;;remove
झर्दो;1;;remove
सतिसाल;1;;remove
उभिँदो;1;;remove
सल्ला;1;;remove
बाह्रमासे;1;;remove
भुइँचम्पा;1;;remove
मगमगाई;1;;remove
फुल्या;1;;remove
कञ्चनजङ्घा;1;;remove
टल्क्या;1;;remove
सकुशल;1;;remove
दिग्भ्रमित;1;;remove
रै;1;;remove
रातको;1;;remove
पर्खेर;1;;remove
रहेछिन्;1;;remove
कपालको;1;;remove
खोसेलामा;1;;remove
सुर्ती;1;;remove
बेर्दै;1;;remove
तिसौँ;1;;remove
सकेछ;1;;remove
चिन्दिन;1;;remove
जन्मभूमिको;1;;remove
माटोले;1;;remove
चिन्छ;1;;remove
चिन्दैन;1;;remove
बनाइरहेछ;1;;remove
औँलाहरू;1;;remove
पुर्पुरो;1;;remove
कन्याइरहेछ;1;;remove
पराइ;1;;remove
मौकै;1;;remove
डरलाग्दो;1;;remove
मेसिनसँग;1;;remove
गाडीको;1;;remove
रहेँ;1;;remove
मुक्तस्वतन्त्र;1;;remove
बच्चाको;1;;remove
सँगसँगै;1;;remove
सम्झिरहँदा;1;;remove
गह्रुङ्गो;1;;remove
झसङ्ग;1;;remove
झस्कायो;1;;remove
गुन्जी;1;;remove
मास्क;1;;remove
बाँधेको;1;;remove
पुर्खाभूमि;1;;remove
बेल्डाँगी;1;;remove
सेक्टर;1;;remove
B4;1;;remove
केन्टकी;1;;remove
विस्परिङ्ग;1;;remove
हिल;1;;remove
नम्बरहरू;1;;remove
क्रमशः;1;;remove
सिमेट्री;1;;remove
बहिनीहरूले;1;;remove
पिताजीले;1;;remove
ब्युँझाएको;1;;remove
ब्युँझिएदेखि;1;;remove
अर्धवार्षिकमा;1;;remove
स्कुलतर्फ;1;;remove
झरीको;1;;remove
भँगालै;1;;remove
खोलाहरू;1;;remove
भँगालाहरू;1;;remove
बाल्यावस्था;1;;remove
चराचुरुङ्गी;1;;remove
सुरुवाल;1;;remove
सोध्लान्;1;;remove
त्यसमाथि;1;;remove
बर्सन्छ;1;;remove
होसमा;1;;remove
क्लास;1;;remove
ओसिएका;1;;remove
पुज्छु;1;;remove
टकटकाउँछु;1;;remove
बलेँसीको;1;;remove
न्यूजिल्याण्ड;1;;remove
हुस्सुले;1;;remove
हुस्सुलाई;1;;remove
वर्षौं;1;;remove
अघिदेखि;1;;remove
सोध्दै;1;;remove
माझीको;1;;remove
जालमा;1;;remove
प्याकप्याक;1;;remove
चिलको;1;;remove
पन्जामा;1;;remove
सिंहको;1;;remove
नजरदेखि;1;;remove
भाग्दै;1;;remove
हरिण;1;;remove
भनौँयुद्धमा;1;;remove
बूढी;1;;remove
लक्काजवान;1;;remove
छुटाएको;1;;remove
उब्जनी;1;;remove
बेँसीको;1;;remove
चल्ने;1;;remove
चौतारीजस्तो;1;;remove
मुट्ठी;1;;remove
घाराघुरा;1;;remove
निकाल्ने;1;;remove
मधानी;1;;remove
उचाइदेखि;1;;remove
झर्दा;1;;remove
गोधुलीमा;1;;remove
चिरबिराउँदै;1;;remove
फर्केका;1;;remove
तालीले;1;;remove
गुन्जायमान;1;;remove
आफ्नाहरूको;1;;remove
सभा;1;;remove
बोक्दा;1;;remove
पटपट;1;;remove
गरिब;1;;remove
नागरिकको;1;;remove
कुर्कुच्चा;1;;remove
सल्ल;1;;remove
खोलालाई;1;;remove
नराख्ने;1;;remove
आगोलाई;1;;remove
अक्षरलाई;1;;remove
एकासी;1;;remove
झुन्डिएको;1;;remove
विख्यात;1;;remove
विद्वानहरूको;1;;remove
सोचेँ;1;;remove
देखिरहेछु;1;;remove
ब्ल्याकहोलहरूभित्रबाट;1;;remove
निस्किरहेछन्;1;;remove
ब्ल्याकहोलहरूभित्रतिर;1;;remove
पसिरहेछन्;1;;remove
हिरोसिमाहरू;1;;remove
हिरोसिमाहरूमा;1;;remove
अणुबमहरू;1;;remove
खसाल्छन्;1;;remove
हिटलरहरू;1;;remove
मङ्गलमा;1;;remove
पुलहरू;1;;remove
पर्खालहरू;1;;remove
खर्चेर;1;;remove
आफैँले;1;;remove
पहाडमाथि;1;;remove
सगर्व;1;;remove
खुनी;1;;remove
विचारले;1;;remove
लोहित;1;;remove
बुद्धिको;1;;remove
अमानुषिक;1;;remove
सम्झिनेहरू;1;;remove
रुपमा;1;;remove
अभिनय;1;;remove
रेट्न;1;;remove
भोगिरहेको;1;;remove
हिट्लरहरूको;1;;remove
बेमौसम;1;;remove
खोज्दैछु;1;;remove
महत्मा;1;;remove
गान्धीहरू;1;;remove
गौतम;1;;remove
बुद्धहरू;1;;remove
जिजस;1;;remove
क्राइस्टहरू;1;;remove
सम्झेकोछु;1;;remove
असत्यको;1;;remove
हिंसाको;1;;remove
लेखिनु;1;;remove
रहस्यहरू;1;;remove
मुस्कुराएको;1;;remove
बहिनीहरुले;1;;remove
दाजू;1;;remove
पीताजीले;1;;remove
ब्यूँझाएको;1;;remove
ब्यूँझिएदेखि;1;;remove
अर्धवार्षिकीमा;1;;remove
यसपाली;1;;remove
झरि;1;;remove
स्कूलतर्फ;1;;remove
झरिको;1;;remove
पूरै;1;;remove
भंगालो;1;;remove
साथीहरुले;1;;remove
भङ्गालै;1;;remove
खोलाहरु;1;;remove
भङ्गालाहरु;1;;remove
बाल्यवस्था;1;;remove
आश;1;;remove
चराचुरुङ्गि;1;;remove
शुरुवाल;1;;remove
सोध्लान;1;;remove
त्यसमाथी;1;;remove
सातफिट;1;;remove
जोरनारी;1;;remove
थहा;1;;remove
बर्षन्छ;1;;remove
पछाडीबाट;1;;remove
झुण्डाएर;1;;remove
होशमा;1;;remove
क्लाश;1;;remove
दाई;1;;remove
विस्तारै;1;;remove
घण्टि;1;;remove
ओशिएका;1;;remove
पुस्छु;1;;remove
टक्टकाउँछु;1;;remove
अघिमात्र;1;;remove
बलेँसिको;1;;remove
एकहुल;1;;remove
पुगौँ;1;;remove
नौलोदेश;1;;remove
विषे;1;;remove
पवनझैँ;1;;remove
रहूँ;1;;remove
हुँदी;1;;remove
मनसधैँ;1;;remove
दौडी;1;;remove
घुम्ने;1;;remove
वारिपारि;1;;remove
खुसि;1;;remove
धरणी;1;;remove
थेँ;1;;remove
तीरको;1;;remove
स्मरणले;1;;remove
पग्लन्छ;1;;remove
मुनी;1;;remove
जलकी;1;;remove
बग्दछिन्;1;;remove
पाऊ;1;;remove
भारतमा;1;;remove
खसालि;1;;remove
कन;1;;remove
तिब्बत्तकीया;1;;remove
गरिन्;1;;remove
चीसो;1;;remove
हिमजलै;1;;remove
लीएर;1;;remove
झर्दछिन्;1;;remove
लेकालीअउले;1;;remove
भरको;1;;remove
कान्ति;1;;remove
छर्दछिन्;1;;remove
हासाम्छ्यु;1;;remove
नेछ्युपाछ्यु;1;;remove
बटुली;1;;remove
लिन्छिन्;1;;remove
सघाऊ;1;;remove
क्रान्तीवेग;1;;remove
जलभरी;1;;remove
छचल्का;1;;remove
पारिचुचे;1;;remove
हेर्छन्तमासा;1;;remove
घेर्छन्;1;;remove
किनारा;1;;remove
अगम्यका;1;;remove
पखेरा;1;;remove
वन्केरा;1;;remove
रमीता;1;;remove
गाऊँ;1;;remove
गोठकिसान;1;;remove
खेतभरिला;1;;remove
रकागुनी;1;;remove
कोदोगहूँ;1;;remove
फापरै;1;;remove
फल्छन्;1;;remove
बडहर्;1;;remove
कटहर्;1;;remove
अम्बक्;1;;remove
रसीला;1;;remove
फलै;1;;remove
सुन्तोलाअनि;1;;remove
कागती;1;;remove
खोल्सामा;1;;remove
अलैँची;1;;remove
तिनदीकिनारभरिमा;1;;remove
कस्यानी;1;;remove
गाऊँलाइउछिन्न;1;;remove
खेतीउमारेसरी;1;;remove
वसन्तमा;1;;remove
वनविषेछर्छन्त;1;;remove
फूलले;1;;remove
वर्षाको;1;;remove
हाँस्छ;1;;remove
साजसँगमा;1;;remove
धोबीभकिम्लो;1;;remove
वासन्ति;1;;remove
रुखभरी;1;;remove
मग्मग्;1;;remove
वनैवन्;1;;remove
पारिसुवासनावनभरीसूनाखरीलेगरी;1;;remove
सुरम्य;1;;remove
अलंकार्गरी;1;;remove
गर्जिन्छिन्तिपहाडले;1;;remove
गडगडाउँदै;1;;remove
तठक्कर्;1;;remove
फराकिलाबगर;1;;remove
छन्भीरै;1;;remove
कटीबीच;1;;remove
वेगछतिब्रको;1;;remove
नजिकमा;1;;remove
छचिसो;1;;remove
बतासपिउँदैझल्किन्छउद्यानमा;1;;remove
सामुमहाअझै;1;;remove
